filename,xmin,ymin,xmax,ymax,class
page_OHTGR_MSFO_23Q4.pdf_36.png,1499,1600,228,1408,table
page_PKPKB_MSFO_23Q4.pdf_34.png,1425,2084,225,1858,table
page_PKPKB_MSFO_23Q4.pdf_35.png,1440,1498,221,1415,table
page_LIZTR_MSFO_23Q4.pdf_59.png,1979,1079,176,357,table
page_APRIO_MSFO_24Q1.pdf_3.png,1483,223,212,1269,table
page_ZSDIA_MSFO_23Q4.pdf_44.png,1501,682,241,151,table
page_EHFNC_MSFO_23Q4.pdf_17.png,211,859,1489,1061,table
page_DOMRF_MSFO_24Q1.pdf_8.png,2208,1165,210,375,table
page_ROSZD_MSFO_23Q4.pdf_66.png,1546,1108,186,765,table
page_MSBLZ_MSFO_23Q4.pdf_30.png,1556,542,253,272,table
page_ATENC_MSFO_23Q3.pdf_36.png,1449,454,212,853,table
page_ERTHO_MSFO_23Q3.pdf_3.png,1478,363,198,1856,table
page_RSGEO_MSFO_23Q4.pdf_50.png,1507,2111,191,1891,table
page_ELLZN_MSFO_23Q4.pdf_42.png,222,311,1471,1236,table
page_ELSTR_MSFO_23Q4.pdf_54.png,153,210,1497,776,table
page_AVBAN_MSFO_23Q4.pdf_12.png,1498,650,232,1007,table
page_BINGR_MSFO_23Q4.pdf_58.png,1503,1093,257,718,table
page_ELSTR_MSFO_23Q4.pdf_30.png,1513,1123,165,840,table
page_PKPKB_MSFO_23Q4.pdf_36.png,1451,232,224,1055,table
page_OHTGR_MSFO_23Q4.pdf_39.png,212,729,1504,868,table
page_IIBNK_MSFO_23Q4.pdf_32.png,1529,1153,207,421,table
page_ATENC_MSFO_23Q3.pdf_7.png,1500,1467,224,354,table
page_GTSNB_MSFO_23Q4.pdf_24.png,1497,244,234,528,table
page_JKHSY_MSFO_23Q4.pdf_19.png,1501,1729,234,1501,table
page_AVAGR_MSFO_23Q4.pdf_20.png,1459,621,231,325,table
page_AVDOM_MSFO_23Q4.pdf_55.png,1542,693,236,1019,table
page_TRKHD_MSFO_23Q4.pdf_61.png,1557,1740,185,1165,table
page_SKBFK_MSFO_23Q4.pdf_30.png,1501,1832,209,1526,table
page_CPPCO_MSFO_23Q4.pdf_38.png,154,282,1504,1418,table
page_TRFMN_MSFO_24Q1.pdf_10.png,1547,1884,214,1358,table
page_APRIO_MSFO_24Q1.pdf_23.png,1527,590,163,271,table
page_CTYMT_MSFO_23Q4.pdf_9.png,1541,228,231,1900,table
page_TRKHD_MSFO_23Q4.pdf_39.png,2197,276,188,1254,table
page_PRGRD_MSFO_23Q4.pdf_15.png,254,903,1504,348,table
page_PMINT_MSFO_23Q4.pdf_46.png,1497,606,212,339,table
page_TRCKO_MSFO_23Q4.pdf_44.png,235,393,1572,609,table
page_PRSLK_MSFO_23Q4.pdf_45.png,1497,921,177,441,table
page_ELLZN_MSFO_23Q3.pdf_6.png,1473,1659,236,1501,table
page_POCHR_MSFO_23Q4.pdf_47.png,1534,762,190,492,table
page_PNSHD_MSFO_23Q4.pdf_50.png,1526,407,262,870,table
page_EVBRZ_MSFO_23Q4.pdf_48.png,1540,1042,186,1606,table
page_MSBLZ_MSFO_23Q4.pdf_7.png,1548,356,256,1184,table
page_IIBNK_MSFO_23Q4.pdf_78.png,2199,1426,207,540,table
page_SETGL_MSFO_23Q4.pdf_50.png,1479,1593,208,1871,table
page_RFBIN_MSFO_23Q3.pdf_51.png,1445,789,212,1185,table
page_POCHR_MSFO_23Q4.pdf_54.png,1537,692,191,309,table
page_SNTRM_MSFO_23Q4.pdf_28.png,1524,1447,111,1258,table
page_ERTHO_MSFO_23Q4.pdf_37.png,1455,2171,204,1391,table
page_SGTRN_MSFO_23Q4.pdf_27.png,1509,473,257,310,table
page_METAL_MSFO_23Q4.pdf_30.png,1509,950,204,684,table
page_SFOSR_MSFO_23Q4.pdf_17.png,1475,1974,229,1753,table
page_PNSHD_MSFO_23Q4.pdf_42.png,1532,1601,273,1453,table
page_IEKHL_MSFO_23Q4.pdf_61.png,1444,1743,182,728,table
page_TRKON_MSFO_24Q1.pdf_17.png,1519,2093,182,1792,table
page_TIONE_MSFO_23Q4.pdf_34.png,1498,1633,206,1310,table
page_BSKSC_MSFO_23Q4.pdf_29.png,1522,1614,268,1421,table
page_METAL_MSFO_23Q4.pdf_47.png,1521,1115,203,934,table
page_VISAO_MSFO_23Q4.pdf_31.png,1493,395,164,581,table
page_PNSHD_MSFO_23Q4.pdf_42.png,1532,1246,267,898,table
page_DRSDV_MSFO_23Q4.pdf_61.png,1514,1941,117,943,table
page_SFOSR_MSFO_23Q4.pdf_8.png,1528,1656,119,259,table
page_NPFOO_MSFO_23Q4.pdf_24.png,1409,1502,212,1329,table
page_GLORX_MSFO_23Q4.pdf_33.png,1502,1995,193,1036,table
page_ATENC_MSFO_23Q3.pdf_36.png,1440,1333,210,1884,table
page_ELLZN_MSFO_23Q4.pdf_37.png,1467,549,237,1688,table
page_BRSDD_MSFO_23Q4.pdf_39.png,1440,872,209,366,table
page_SPINL_MSFO_23Q4.pdf_24.png,1533,1989,267,1834,table
page_PRKNT_MSFO_23Q4.pdf_36.png,1539,1158,167,980,table
page_EHFNC_MSFO_23Q4.pdf_24.png,1495,2064,166,1374,table
page_BALIZ_MSFO_23Q4.pdf_33.png,1540,2144,245,918,table
page_SSCAP_MSFO_23Q4.pdf_11.png,1511,1865,209,330,table
page_BCSPL_MSFO_23Q4.pdf_37.png,2172,713,165,262,table
page_ELLZN_MSFO_23Q3.pdf_21.png,1480,545,246,285,table
page_TIONE_MSFO_23Q4.pdf_30.png,1533,960,201,1777,table
page_TRKON_MSFO_24Q1.pdf_17.png,1516,976,193,861,table
page_PMINT_MSFO_24Q1.pdf_30.png,1476,1191,219,2165,table
page_TRFMN_MSFO_23Q4.pdf_31.png,212,467,1539,594,table
page_CPPCO_MSFO_23Q4.pdf_31.png,1485,687,170,478,table
page_BORKP_MSFO_23Q4.pdf_10.png,1517,337,223,1743,table
page_RSGEO_MSFO_23Q4.pdf_54.png,1506,1635,192,1322,table
page_IEKHL_MSFO_23Q4.pdf_22.png,249,1054,1518,1713,table
page_KRMNI_MSFO_23Q4.pdf_24.png,1520,926,206,300,table
page_ZASLO_MSFO_23Q4.pdf_50.png,1518,1001,251,1413,table
page_KIRZD_MSFO_23Q4.pdf_14.png,1478,410,198,1511,table
page_XFFIN_MSFO_23Q4.pdf_8.png,1506,702,225,298,table
page_ERTHO_MSFO_23Q3.pdf_27.png,1451,1132,209,946,table
page_CTYMT_MSFO_23Q4.pdf_10.png,1529,225,234,1960,table
page_PMINT_MSFO_23Q4.pdf_42.png,197,405,1486,1119,table
page_AERFL_MSFO_23Q4.pdf_18.png,192,309,1543,794,table
page_SPINL_MSFO_23Q4.pdf_44.png,1546,971,268,424,table
page_KVSAR_MSFO_23Q4.pdf_28.png,1497,1117,235,364,table
page_PTRIN_MSFO_23Q4.pdf_9.png,1458,1902,212,351,table
page_ROSMP_MSFO_23Q4.pdf_54.png,1524,1691,221,1801,table
page_PKPKB_MSFO_23Q4.pdf_65.png,215,495,1445,717,table
page_CPPCO_MSFO_23Q4.pdf_45.png,1500,272,162,535,table
page_ODCOR_MSFO_23Q4.pdf_29.png,1554,1066,182,2238,table
page_DOMRB_MSFO_24Q1.pdf_13.png,1541,1721,206,2094,table
page_EVBRZ_MSFO_23Q4.pdf_92.png,1495,1601,190,445,table
page_PRAVO_MSFO_23Q4.pdf_22.png,1526,644,165,302,table
page_YUVLT_MSFO_23Q4.pdf_33.png,1533,800,277,977,table
page_URALK_MSFO_23Q4.pdf_9.png,1538,1962,226,230,table
page_SPINL_MSFO_23Q4.pdf_42.png,1520,1943,273,1602,table
page_POCHR_MSFO_23Q4.pdf_74.png,191,1458,1538,1669,table
page_LIMEZ_MSFO_23Q4.pdf_29.png,260,1013,1481,785,table
page_ASTDN_MSFO_23Q4.pdf_32.png,1506,1844,259,1681,table
page_EVBRZ_MSFO_23Q4.pdf_18.png,1492,1031,191,1240,table
page_DELPT_MSFO_23Q4.pdf_41.png,137,1512,1520,1751,table
page_ROSMP_MSFO_23Q4.pdf_52.png,1579,643,210,1277,table
page_METAL_MSFO_23Q4.pdf_46.png,1521,1823,197,1606,table
page_TRFMN_MSFO_24Q1.pdf_6.png,221,1044,1532,354,table
page_AVDOM_MSFO_23Q4.pdf_47.png,223,1889,1552,2126,table
page_IIBNK_MSFO_23Q4.pdf_32.png,1512,2192,207,1429,table
page_RFBIN_MSFO_23Q3.pdf_72.png,1439,597,215,323,table
page_DOMRF_MSFO_24Q1.pdf_26.png,1541,1061,206,1395,table
page_DOMRF_MSFO_24Q1.pdf_14.png,1520,725,212,489,table
page_AVDOM_MSFO_23Q4.pdf_56.png,1542,1445,243,1117,table
page_SELTL_MSFO_23Q3.pdf_27.png,1501,1070,257,817,table
page_YUVLT_MSFO_23Q4.pdf_37.png,1528,1478,283,1049,table
page_PRGRD_MSFO_23Q4.pdf_30.png,1501,629,260,345,table
page_ROSAL_MSFO_23Q4.pdf_28.png,1543,2077,180,1738,table
page_ROSAD_MSFO_23Q4.pdf_34.png,1526,1661,200,1975,table
page_JKHSY_MSFO_23Q4.pdf_7.png,1507,298,236,1696,table
page_PRAVO_MSFO_23Q4.pdf_11.png,1527,1042,161,625,table
page_CPPCO_MSFO_23Q4.pdf_45.png,1501,783,161,1164,table
page_LIZTR_MSFO_23Q4.pdf_70.png,1196,647,206,907,table
page_SETGL_MSFO_23Q4.pdf_31.png,1481,1658,212,2054,table
page_VBKVZ_MSFO_23Q4.pdf_26.png,1541,1298,185,359,table
page_RESOL_MSFO_23Q3.pdf_26.png,1486,1858,227,1503,table
page_INKCP_MSFO_23Q4.pdf_39.png,1543,1689,232,1554,table
page_ASPDK_MSFO_23Q4.pdf_29.png,1486,257,165,445,table
page_NVCKO_MSFO_23Q4.pdf_39.png,221,244,1529,295,table
page_TIONE_MSFO_23Q4.pdf_32.png,1535,1314,208,947,table
page_SKBFK_MSFO_23Q4.pdf_5.png,1498,1411,213,341,table
page_ODCOR_MSFO_23Q4.pdf_38.png,1548,1434,184,908,table
page_PRKLK_MSFO_23Q4.pdf_10.png,1540,406,177,2054,table
page_TRCKO_MSFO_23Q4.pdf_45.png,1575,849,222,588,table
page_RSGFN_MSFO_23Q4.pdf_7.png,201,318,1524,1031,table
page_TIONE_MSFO_23Q4.pdf_39.png,1537,2209,205,1561,table
page_JKHSY_MSFO_23Q4.pdf_17.png,1509,1194,232,727,table
page_PRKLK_MSFO_23Q4.pdf_41.png,1516,1070,197,875,table
page_BORKP_MSFO_23Q4.pdf_25.png,1506,1776,223,2075,table
page_URALK_MSFO_23Q4.pdf_35.png,1538,577,226,289,table
page_DOMRB_MSFO_24Q1.pdf_17.png,1529,1472,211,1221,table
page_SNTRM_MSFO_23Q4.pdf_37.png,1535,1636,111,1893,table
page_RESOL_MSFO_23Q3.pdf_25.png,1509,1983,229,1576,table
page_ZASLO_MSFO_23Q4.pdf_51.png,1519,690,245,534,table
page_POCHR_MSFO_23Q4.pdf_10.png,1538,1923,189,242,table
page_TLFNS_MSFO_23Q4.pdf_24.png,1537,1921,150,1404,table
page_RFBIN_MSFO_23Q3.pdf_42.png,1440,595,209,432,table
page_ELSTR_MSFO_23Q4.pdf_42.png,1481,653,165,214,table
page_CTYMT_MSFO_23Q4.pdf_35.png,1527,1506,230,1244,table
page_SUEKF_MSFO_23Q4.pdf_9.png,1526,226,229,1533,table
page_PNSHD_MSFO_23Q4.pdf_33.png,1525,1481,270,458,table
page_SELTL_MSFO_23Q4.pdf_47.png,1510,2071,260,1629,table
page_SGTRN_MSFO_23Q4.pdf_35.png,1503,377,257,851,table
page_SLNSV_MSFO_23Q4.pdf_40.png,1428,521,204,671,table
page_ROSZD_MSFO_23Q4.pdf_66.png,1543,1516,184,1173,table
page_SNTRM_MSFO_23Q4.pdf_16.png,1541,2094,107,1432,table
page_TLFNS_MSFO_23Q4.pdf_24.png,1539,1323,150,1106,table
page_ATENC_MSFO_23Q3.pdf_52.png,1419,360,219,720,table
page_ZASLO_MSFO_23Q4.pdf_29.png,229,677,1481,1672,table
page_BORKP_MSFO_23Q4.pdf_27.png,1498,939,229,579,table
page_ASTDN_MSFO_23Q4.pdf_32.png,1504,1421,257,365,table
page_GTLKA_MSFO_23Q4.pdf_63.png,1531,1265,244,1018,table
page_GMSRV_MSFO_23Q4.pdf_48.png,221,283,1563,995,table
page_ATENC_MSFO_23Q4.pdf_115.png,1516,349,213,1263,table
page_ELSTR_MSFO_23Q4.pdf_19.png,1501,1841,148,2071,table
page_FCKCO_MSFO_23Q3.pdf_3.png,1530,1410,186,403,table
page_DELPT_MSFO_23Q4.pdf_5.png,1492,1184,174,1001,table
page_IDCOL_MSFO_23Q4.pdf_26.png,124,1847,1426,2082,table
page_GTSNB_MSFO_23Q4.pdf_6.png,1510,929,220,254,table
page_KRMNI_MSFO_23Q4.pdf_37.png,1568,1265,205,228,table
page_BSKSC_MSFO_23Q4.pdf_28.png,1516,1810,261,1228,table
page_RSGEO_MSFO_23Q4.pdf_46.png,1538,1121,194,439,table
page_ERTHO_MSFO_23Q4.pdf_37.png,1453,954,217,397,table
page_GTSNB_MSFO_23Q4.pdf_22.png,226,239,1504,711,table
page_SFOSR_MSFO_23Q4.pdf_17.png,1460,1520,208,1198,table
page_CHTPZ_MSFO_23Q4.pdf_36.png,1580,908,195,693,table
page_KIRZD_MSFO_23Q4.pdf_38.png,260,451,1518,773,table
page_BCSPL_MSFO_23Q4.pdf_42.png,1534,366,193,604,table
page_NPFOO_MSFO_23Q4.pdf_23.png,1401,754,236,507,table
page_MAXTL_MSFO_23Q4.pdf_11.png,1518,1874,197,298,table
page_IIBNK_MSFO_23Q4.pdf_48.png,1506,1042,213,507,table
page_ELSTR_MSFO_23Q4.pdf_41.png,1411,314,171,1735,table
page_BALIZ_MSFO_23Q4.pdf_59.png,1532,1262,242,2134,table
page_ERTHO_MSFO_23Q4.pdf_52.png,1443,1160,204,1546,table
page_ELLZN_MSFO_23Q3.pdf_25.png,234,651,1483,933,table
page_GMSRV_MSFO_23Q4.pdf_59.png,1551,1027,230,700,table
page_GMSRV_MSFO_23Q4.pdf_48.png,225,1537,1565,1693,table
page_ROSZD_MSFO_23Q4.pdf_76.png,1502,892,187,1564,table
page_DRSDV_MSFO_23Q4.pdf_59.png,1586,1091,144,688,table
page_TIONE_MSFO_23Q4.pdf_42.png,1535,388,211,1002,table
page_PRKNT_MSFO_23Q4.pdf_30.png,166,916,1580,1066,table
page_NOVTR_MSFO_23Q4.pdf_35.png,1539,1640,240,1447,table
page_BINGR_MSFO_23Q4.pdf_48.png,1507,931,256,684,table
page_NPFOO_MSFO_23Q4.pdf_24.png,1538,1871,209,1639,table
page_CTYMT_MSFO_23Q4.pdf_34.png,1544,1287,229,794,table
page_GTLKA_MSFO_23Q4.pdf_8.png,1509,1800,236,243,table
page_RESOL_MSFO_23Q3.pdf_12.png,1495,1237,232,931,table
page_VISAO_MSFO_23Q4.pdf_29.png,1488,331,159,872,table
page_AERFL_MSFO_23Q4.pdf_22.png,179,1736,1541,2191,table
page_ELSTR_MSFO_23Q4.pdf_50.png,165,446,1498,881,table
page_ROSMP_MSFO_23Q4.pdf_52.png,210,188,1525,521,table
page_RFBIN_MSFO_23Q3.pdf_30.png,1436,1337,212,833,table
page_HKFIN_MSFO_23Q4.pdf_36.png,1577,769,262,338,table
page_FCKCO_MSFO_23Q3.pdf_30.png,1533,462,189,971,table
page_ABZON_MSFO_23Q4.pdf_26.png,1463,959,224,473,table
page_DRSDV_MSFO_23Q4.pdf_28.png,1377,596,124,230,table
page_CPPCO_MSFO_23Q4.pdf_27.png,1490,2198,163,1851,table
page_BRSDD_MSFO_23Q4.pdf_27.png,1449,1207,201,1661,table
page_ERTHO_MSFO_23Q4.pdf_52.png,1440,1588,217,1747,table
page_NOVTR_MSFO_23Q4.pdf_33.png,233,500,1544,672,table
page_EVBRZ_MSFO_23Q4.pdf_114.png,1460,1282,191,1535,table
page_ELSTR_MSFO_23Q4.pdf_30.png,1513,1394,163,1210,table
page_PMINT_MSFO_24Q1.pdf_6.png,1533,389,213,1668,table
page_GLORX_MSFO_23Q4.pdf_40.png,182,1218,1506,1635,table
page_EURCH_MSFO_23Q4.pdf_8.png,1587,1525,241,230,table
page_DOMRB_MSFO_24Q1.pdf_17.png,1532,1837,208,1589,table
page_QIVFN_MSFO_23Q4.pdf_21.png,1556,1239,247,390,table
page_TRFMN_MSFO_24Q1.pdf_32.png,232,1368,1524,1130,table
page_RUSBR_MSFO_23Q4.pdf_39.png,1526,2191,212,1981,table
page_SELTL_MSFO_23Q3.pdf_22.png,1502,326,253,830,table
page_DELPT_MSFO_23Q4.pdf_7.png,2203,820,138,258,table
page_ASPDK_MSFO_23Q4.pdf_17.png,1324,502,179,377,table
page_ERTHO_MSFO_23Q4.pdf_13.png,1441,1340,211,845,table
page_SFOSR_MSFO_23Q4.pdf_19.png,1503,1670,220,2147,table
page_PRGRD_MSFO_23Q4.pdf_30.png,1501,1873,257,1681,table
page_YUVLT_MSFO_23Q4.pdf_22.png,1530,1106,292,663,table
page_ASPDK_MSFO_23Q4.pdf_27.png,1477,834,161,615,table
page_ATENC_MSFO_23Q3.pdf_19.png,2118,761,140,225,table
page_ROSZD_MSFO_23Q4.pdf_57.png,1529,1697,188,494,table
page_TIONE_MSFO_23Q4.pdf_34.png,1498,1012,208,793,table
page_INKCP_MSFO_23Q4.pdf_39.png,1541,737,236,472,table
page_PTRIN_MSFO_23Q4.pdf_21.png,1511,307,281,887,table
page_SSCAP_MSFO_23Q4.pdf_29.png,1541,719,225,296,table
page_METAL_MSFO_23Q4.pdf_38.png,1526,1512,194,1743,table
page_PTRIN_MSFO_23Q4.pdf_34.png,1468,1206,207,571,table
page_GTLKA_MSFO_23Q4.pdf_44.png,1541,774,243,260,table
page_PRSLK_MSFO_23Q4.pdf_46.png,1485,1458,205,1168,table
page_SKBFK_MSFO_23Q4.pdf_24.png,1512,1491,213,1722,table
page_LIMEZ_MSFO_23Q4.pdf_37.png,1547,988,253,339,table
page_ZSDIA_MSFO_23Q4.pdf_42.png,1493,1806,246,682,table
page_PKPKB_MSFO_23Q4.pdf_48.png,1447,640,227,294,table
page_MLFIN_MSFO_23Q4.pdf_7.png,1486,394,182,2049,table
page_ATENC_MSFO_23Q3.pdf_33.png,1445,298,206,1344,table
page_EHFNC_MSFO_23Q4.pdf_21.png,1572,945,98,414,table
page_CEEFP_MSFO_23Q4.pdf_39.png,1543,333,301,948,table
page_SGTRN_MSFO_23Q4.pdf_44.png,1512,1126,257,1644,table
page_EHFNC_MSFO_23Q4.pdf_17.png,211,459,1478,662,table
page_ZSDIA_MSFO_23Q4.pdf_41.png,246,1395,1499,1880,table
page_LIMEZ_MSFO_23Q4.pdf_29.png,254,559,1498,314,table
page_SKBFK_MSFO_23Q4.pdf_31.png,1525,1287,213,1943,table
page_GTLKA_MSFO_23Q4.pdf_63.png,1550,836,242,289,table
page_METAL_MSFO_23Q4.pdf_47.png,1519,2191,191,2044,table
page_ASPDK_MSFO_23Q4.pdf_26.png,1473,1588,164,1212,table
page_PKPKB_MSFO_23Q4.pdf_39.png,2101,1240,141,220,table
page_METAL_MSFO_23Q4.pdf_35.png,1518,289,191,652,table
page_NVCKO_MSFO_23Q4.pdf_24.png,1539,1059,216,1462,table
page_ATENC_MSFO_23Q3.pdf_56.png,1432,341,206,1203,table
page_URALK_MSFO_23Q4.pdf_36.png,1539,941,227,1402,table
page_DOMRF_MSFO_24Q1.pdf_23.png,1539,1247,205,275,table
page_DOMRB_MSFO_24Q1.pdf_33.png,2225,356,210,832,table
page_POCHR_MSFO_23Q4.pdf_60.png,1531,1066,191,857,table
page_URALK_MSFO_23Q4.pdf_22.png,236,1752,1516,1563,table
page_SGTRN_MSFO_23Q4.pdf_27.png,1511,1464,251,1160,table
page_BSKSC_MSFO_23Q4.pdf_36.png,1529,2161,259,1750,table
page_ASTDN_MSFO_23Q4.pdf_50.png,1503,1025,253,707,table
page_URALK_MSFO_23Q4.pdf_7.png,1539,842,228,258,table
page_MAXTL_MSFO_23Q4.pdf_29.png,262,1463,1523,1974,table
page_LIMEZ_MSFO_23Q4.pdf_30.png,1527,700,255,1164,table
page_ATENC_MSFO_24Q1.pdf_32.png,1423,1327,216,327,table
page_DOMRF_MSFO_24Q1.pdf_34.png,1529,425,211,1167,table
page_RSGEO_MSFO_23Q4.pdf_46.png,1540,1875,190,1188,table
page_ELLZN_MSFO_23Q4.pdf_36.png,1464,1443,240,1194,table
page_DOMRF_MSFO_24Q1.pdf_48.png,1527,1368,207,308,table
page_DOMRF_MSFO_24Q1.pdf_21.png,204,887,1531,1185,table
page_ELLZN_MSFO_23Q4.pdf_22.png,1459,2118,232,1240,table
page_RSGFN_MSFO_23Q4.pdf_31.png,206,1428,1513,821,table
page_CEEFP_MSFO_23Q4.pdf_37.png,271,1861,1493,1557,table
page_OKEYF_MSFO_23Q4.pdf_27.png,568,1,568,1,table
page_AERFL_MSFO_23Q4.pdf_23.png,1539,1873,184,2144,table
page_PTRIN_MSFO_23Q4.pdf_28.png,1469,1372,203,1937,table
page_RSGEO_MSFO_23Q4.pdf_53.png,1533,758,184,1407,table
page_AERFL_MSFO_23Q4.pdf_30.png,184,1640,1520,1284,table
page_FCKCO_MSFO_23Q3.pdf_31.png,1532,887,187,468,table
page_DRSDV_MSFO_23Q4.pdf_49.png,141,793,1458,424,table
page_DOMRB_MSFO_24Q1.pdf_14.png,1535,2186,201,1929,table
page_GTLKA_MSFO_23Q4.pdf_38.png,1543,372,230,666,table
page_LIMEZ_MSFO_23Q4.pdf_33.png,1518,782,270,572,table
page_CTYMT_MSFO_23Q4.pdf_34.png,1541,1867,232,1346,table
page_TRFMN_MSFO_23Q4.pdf_35.png,1528,1554,204,1262,table
page_ATENC_MSFO_23Q3.pdf_47.png,1421,1212,220,850,table
page_RBFIN_MSFO_23Q4.pdf_10.png,1472,1532,221,267,table
page_CTYMT_MSFO_23Q4.pdf_31.png,223,1574,1533,2008,table
page_IEKHL_MSFO_23Q4.pdf_13.png,1302,181,187,1888,table
page_HKFIN_MSFO_23Q4.pdf_23.png,1539,341,247,988,table
page_ODCOR_MSFO_23Q4.pdf_54.png,1539,1115,189,733,table
page_ASTDN_MSFO_23Q4.pdf_51.png,1507,2002,251,1747,table
page_DOMRB_MSFO_24Q1.pdf_26.png,1534,1982,207,1538,table
page_POCHR_MSFO_23Q4.pdf_72.png,1537,2049,189,1547,table
page_BINGR_MSFO_23Q4.pdf_37.png,1507,510,257,354,table
page_CTYMT_MSFO_23Q4.pdf_35.png,1524,645,230,243,table
page_BINGR_MSFO_23Q4.pdf_51.png,1502,461,248,689,table
page_IDCOL_MSFO_23Q4.pdf_20.png,1408,1081,115,880,table
page_PRSLK_MSFO_23Q4.pdf_11.png,1551,1265,168,322,table
page_YUVLT_MSFO_23Q4.pdf_33.png,1528,463,281,705,table
page_GMSRV_MSFO_23Q4.pdf_45.png,237,345,1564,890,table
page_GKPIN_MSFO_23Q4.pdf_10.png,2179,1318,174,1053,table
page_EVBRZ_MSFO_23Q4.pdf_76.png,1593,467,180,1846,table
page_ROSMP_MSFO_23Q4.pdf_66.png,1578,561,228,265,table
page_NPFOO_MSFO_23Q4.pdf_22.png,1380,1580,218,1790,table
page_POCHR_MSFO_23Q4.pdf_48.png,1538,586,193,434,table
page_BCSPL_MSFO_23Q4.pdf_41.png,1526,872,200,330,table
page_ASTDN_MSFO_23Q4.pdf_11.png,1501,1955,189,294,table
page_TIONE_MSFO_23Q4.pdf_4.png,1481,1991,206,1380,table
page_ELLZN_MSFO_23Q3.pdf_5.png,1524,268,223,1843,table
page_ERTHO_MSFO_23Q4.pdf_60.png,1439,698,213,958,table
page_ATENC_MSFO_23Q3.pdf_34.png,1485,955,217,331,table
page_NVCKO_MSFO_23Q4.pdf_32.png,1549,1464,217,1832,table
page_SELTL_MSFO_23Q4.pdf_36.png,1533,2136,248,394,table
page_BCSPL_MSFO_23Q4.pdf_41.png,1535,1646,200,1410,table
page_ASPDK_MSFO_23Q4.pdf_8.png,1483,1091,161,300,table
page_YUVLT_MSFO_23Q4.pdf_35.png,1519,2115,288,1816,table
page_RESOL_MSFO_23Q3.pdf_26.png,1486,2171,229,1959,table
page_PNSHD_MSFO_23Q4.pdf_39.png,1518,446,267,1647,table
page_BCSPL_MSFO_23Q4.pdf_41.png,1533,2113,200,1813,table
page_KIRZD_MSFO_23Q4.pdf_51.png,265,1834,1517,2033,table
page_TRKON_MSFO_24Q1.pdf_18.png,199,1603,1516,1942,table
page_DOMRF_MSFO_24Q1.pdf_22.png,1539,1873,208,1153,table
page_ERTHO_MSFO_23Q4.pdf_45.png,2129,1229,218,348,table
page_VISAO_MSFO_23Q4.pdf_38.png,1495,871,173,345,table
page_METAL_MSFO_23Q4.pdf_35.png,1528,1389,186,1565,table
page_RESOL_MSFO_23Q3.pdf_22.png,1481,913,245,411,table
page_ROSMP_MSFO_23Q4.pdf_48.png,1528,1493,222,1358,table
page_MLFIN_MSFO_23Q4.pdf_14.png,1546,1395,135,1614,table
page_ROSAD_MSFO_23Q4.pdf_37.png,1520,1878,218,1529,table
page_BCSPL_MSFO_23Q4.pdf_59.png,200,288,1580,859,table
page_SLVNF_MSFO_23Q4.pdf_31.png,1541,897,150,283,table
page_ARZPR_MSFO_23Q4.pdf_44.png,1459,1648,213,445,table
page_DOMRB_MSFO_23Q3.pdf_39.png,1528,2049,206,1254,table
page_DELPT_MSFO_23Q4.pdf_52.png,1525,521,137,804,table
page_DRSDV_MSFO_23Q4.pdf_45.png,131,1830,1512,2140,table
page_CHTPZ_MSFO_23Q4.pdf_45.png,1577,890,188,494,table
page_TRFMN_MSFO_23Q4.pdf_19.png,1315,379,357,563,table
page_SELTL_MSFO_23Q3.pdf_20.png,1504,1471,253,1109,table
page_VBKVZ_MSFO_23Q4.pdf_28.png,1504,721,185,362,table
page_PRGRD_MSFO_23Q4.pdf_30.png,1497,1072,257,764,table
page_SNTRM_MSFO_23Q4.pdf_28.png,1524,937,109,300,table
page_POCHR_MSFO_23Q4.pdf_39.png,1538,578,193,311,table
page_CEEFP_MSFO_23Q4.pdf_35.png,275,612,1528,843,table
page_SSCAP_MSFO_23Q4.pdf_37.png,1532,896,226,665,table
page_AVAGR_MSFO_23Q4.pdf_28.png,1449,375,214,714,table
page_RSGEO_MSFO_23Q4.pdf_42.png,1543,435,184,1468,table
page_RFBIN_MSFO_23Q3.pdf_69.png,1440,433,211,275,table
page_NVCKO_MSFO_23Q4.pdf_24.png,213,847,1541,654,table
page_TRFMN_MSFO_23Q4.pdf_29.png,1540,1674,205,1323,table
page_APRIO_MSFO_24Q1.pdf_10.png,160,150,1526,544,table
page_PRSLK_MSFO_23Q4.pdf_25.png,1526,1573,281,1035,table
page_EVBRZ_MSFO_23Q4.pdf_10.png,1559,309,184,2212,table
page_PKPKB_MSFO_23Q4.pdf_50.png,1456,703,209,902,table
page_CEEFP_MSFO_23Q4.pdf_28.png,1533,236,299,528,table
page_ATENC_MSFO_23Q4.pdf_90.png,219,1415,1408,2081,table
page_KRMNI_MSFO_23Q4.pdf_23.png,1516,1878,211,1215,table
page_PMINT_MSFO_24Q1.pdf_29.png,223,859,1478,1154,table
page_URALK_MSFO_23Q4.pdf_36.png,1533,382,232,926,table
page_YUVLT_MSFO_23Q4.pdf_22.png,1521,2158,278,1728,table
page_FCKCO_MSFO_23Q3.pdf_31.png,1541,1341,175,1124,table
page_RESOL_MSFO_23Q4.pdf_48.png,1484,619,242,278,table
page_POCHR_MSFO_23Q4.pdf_73.png,1541,388,193,883,table
